scale,dataset,sample_id,sample_index,rank,candidate_index,candidate_id,candidate_label,distance,is_same_label,is_random4
144k,vggss,-XwtCzUaN1I_000160,52,4,834,7sYsxcdTcXY_000056,playing glockenspiel,1.134847570938291e-05,False,False
144k,vggss,-Y-UegG9tLw_000282,53,1,430,3KbSLoAAzy0_000069,playing guiro,1.3105048310535494e-05,False,True
144k,vggss,-Y-UegG9tLw_000282,53,2,4183,kiA86HI-GLU_000140,playing zither,1.6349107681890018e-05,False,False
144k,vggss,-Y-UegG9tLw_000282,53,3,3529,c25HvZPRCsA_000330,playing harpsichord,2.0904750272165984e-05,False,False
144k,vggss,-Y-UegG9tLw_000282,53,4,578,4z8HTrCvEsc_000012,tap dancing,2.781992770906072e-05,False,False
144k,vggss,-YwPSwhe2jo_000030,54,1,715,6VycuUJbRjI_000030,male singing,1.1536308193171863e-05,False,False
144k,vggss,-YwPSwhe2jo_000030,54,2,734,6hyBe3FO-xI_000030,vacuum cleaner cleaning floors,1.1574664313229732e-05,False,False
144k,vggss,-YwPSwhe2jo_000030,54,3,2117,M0Iwz8p-3XU_000030,typing on typewriter,1.2015042557322886e-05,False,False
144k,vggss,-YwPSwhe2jo_000030,54,4,868,8F8HvVMwXyw_000090,people babbling,1.2993979908060282e-05,False,False
144k,vggss,-Z1ZSWDouUU_000030,55,1,1497,Ef0c2AieZ24_000130,fireworks banging,9.184982445731293e-06,False,False
144k,vggss,-Z1ZSWDouUU_000030,55,2,2921,VrwW35FmP0w_000025,waterfall burbling,1.0777730494737625e-05,False,False
144k,vggss,-Z1ZSWDouUU_000030,55,3,2361,On8mxembDtg_000550,"railroad car, train wagon",1.11164454210666e-05,False,False
144k,vggss,-Z1ZSWDouUU_000030,55,4,4624,qazCqvKglIs_000203,airplane,1.2007480108877644e-05,False,False
144k,vggss,-ZJqu_4zLMc_000030,56,1,2676,SmuyUnEZaJw_000030,crow cawing,8.705722393642645e-06,False,False
144k,vggss,-ZJqu_4zLMc_000030,56,2,1864,Iy2HaWAAnvQ_000173,train whistling,1.1227079994569067e-05,False,False
144k,vggss,-ZJqu_4zLMc_000030,56,3,3069,Xecb_5XO81Q_000010,dog growling,1.5024543245090172e-05,False,False
144k,vggss,-ZJqu_4zLMc_000030,56,4,1904,JP637fg_ZC0_000030,playing theremin,1.9608332877396606e-05,False,False
144k,vggss,-ZSgg6jFUd8_000688,57,1,3584,ckIK43SCbkw_000036,"alligators, crocodiles hissing",1.9666917069116607e-05,False,True
144k,vggss,-ZSgg6jFUd8_000688,57,2,4181,kf0YrFpuNKQ_000030,machine gun shooting,2.0134808437433094e-05,False,False
144k,vggss,-ZSgg6jFUd8_000688,57,3,2246,NKfyi7q0JNU_000030,dog barking,2.450344072713051e-05,False,False
144k,vggss,-ZSgg6jFUd8_000688,57,4,5128,z_WasI8m3iM_000012,cat growling,2.4605265934951603e-05,False,False
144k,vggss,-_QPd-VskKY_000030,58,1,4892,ux7HhOxMRE4_000020,dog barking,5.3337007557274774e-05,False,True
144k,vggss,-_QPd-VskKY_000030,58,2,577,4xWlOt4GOzs_000203,bull bellowing,5.6400600442430004e-05,False,False
144k,vggss,-_QPd-VskKY_000030,58,3,1661,GteozUDpJRc_000030,"engine accelerating, revving, vroom",5.869302913197316e-05,False,False
144k,vggss,-_QPd-VskKY_000030,58,4,4042,ig59gOwKj0k_000105,popping popcorn,6.210738501977175e-05,False,False
144k,vggss,-_umX4zgLVY_000028,59,1,4739,s9GDIk99v54_000045,playing bassoon,8.37532297737198e-06,False,False
144k,vggss,-_umX4zgLVY_000028,59,2,582,51NV5b5e5As_000050,cat meowing,8.557175533496775e-06,False,False
144k,vggss,-_umX4zgLVY_000028,59,3,1329,D05-MrPXqjw_000030,fire truck siren,8.870782949088607e-06,False,False
144k,vggss,-_umX4zgLVY_000028,59,4,293,1uCzQCdCC1U_000170,"race car, auto racing",8.946623893280048e-06,False,False
144k,vggss,-aK9JKAGme0_000041,60,1,600,5DW8WjxxCag_000030,reversing beeps,8.807458470982965e-06,False,False
144k,vggss,-aK9JKAGme0_000041,60,2,4515,pGnTEZvUcuo_000163,train whistling,1.1810102478193585e-05,False,False
144k,vggss,-aK9JKAGme0_000041,60,3,3363,a7-ewvYJgiQ_000121,electric grinder grinding,1.4126119822321925e-05,False,False
144k,vggss,-aK9JKAGme0_000041,60,4,1566,FndCEC7yK2g_000104,airplane flyby,1.9573013560147956e-05,False,False
144k,vggss,-aK9JKAGme0_000051,61,1,2260,N_bWjtccFg0_000020,dog growling,9.957376278180163e-06,False,False
144k,vggss,-aK9JKAGme0_000051,61,2,3329,_pa-9nYl1QE_000037,canary calling,1.2004383279418107e-05,False,True
144k,vggss,-aK9JKAGme0_000051,61,3,2784,UDSjSpHKu1I_000462,magpie calling,1.2710329428955447e-05,False,False
144k,vggss,-aK9JKAGme0_000051,61,4,277,1hknEtsmdOc_000030,car passing by,1.3875113836547825e-05,False,False
144k,vggss,-aUJLRXkj-Y_000118,62,1,483,3sYnYraOuIo_000510,fireworks banging,2.0577415853040293e-05,False,False
144k,vggss,-aUJLRXkj-Y_000118,62,2,4224,l8huGsnYzus_000023,wind chime,2.7318357751937583e-05,False,False
144k,vggss,-aUJLRXkj-Y_000118,62,3,562,4p8n4Zf-WMM_000190,lighting firecrackers,4.410436304169707e-05,False,False
144k,vggss,-aUJLRXkj-Y_000118,62,4,1726,HUm2vzjI6DQ_000220,vacuum cleaner cleaning floors,4.5415301428874955e-05,False,False
144k,vggss,-cA9HsnV1ao_000030,63,1,1008,9u9Zgbbngkg_000030,"bird chirping, tweeting",1.1634137990768068e-05,False,False
144k,vggss,-cA9HsnV1ao_000030,63,2,4982,wm4O1oQKpcU_000073,woodpecker pecking tree,1.6120931832119823e-05,False,False
144k,vggss,-cA9HsnV1ao_000030,63,3,2501,QdBB80CWUWU_000201,lip smacking,1.9796267224592157e-05,False,True
144k,vggss,-cA9HsnV1ao_000030,63,4,1666,GvegcC3HzLA_000058,sea lion barking,2.1888707124162465e-05,False,False
144k,vggss,-d1KR2BSfHM_000065,64,1,961,9QwaP-cvdeU_000360,skateboarding,3.0729049740330083e-06,False,False
144k,vggss,-d1KR2BSfHM_000065,64,2,1760,HpDgnUgkNTo_000120,"railroad car, train wagon",3.824911345873261e-06,False,False
144k,vggss,-d1KR2BSfHM_000065,64,3,2139,MDotfX0EyFg_000110,"railroad car, train wagon",6.3886091083986685e-06,False,True
144k,vggss,-d1KR2BSfHM_000065,64,4,2033,KxLMzuKzpOM_000571,people eating noodle,7.444283255608752e-06,False,True
144k,vggss,-e4wXAy1iVo_000000,65,1,461,3cThgRIaqgU_000016,playing trumpet,3.664513133116998e-05,False,False
144k,vggss,-e4wXAy1iVo_000000,65,2,1735,HajY_r6RNy0_000090,playing accordion,4.8929017793852836e-05,False,False
144k,vggss,-e4wXAy1iVo_000000,65,3,4030,iW8es1xXsG4_000533,people marching,6.915456469869241e-05,False,False
144k,vggss,-e4wXAy1iVo_000000,65,4,717,6Z8wLKsHcbw_000075,people gargling,8.064293797360733e-05,False,False
144k,vggss,-fAVezaAX18_000126,66,1,2672,SkQb0gnQg6s_000218,magpie calling,1.7721666154102422e-05,False,False
144k,vggss,-fAVezaAX18_000126,66,2,1058,AIuayXjDos8_000130,playing ukulele,1.783620973583311e-05,False,False
144k,vggss,-fAVezaAX18_000126,66,3,4721,rqNRRqAjk6g_000533,lathe spinning,1.8699965949053876e-05,False,True
144k,vggss,-fAVezaAX18_000126,66,4,2942,WEHe6W_D4lo_000041,"pigeon, dove cooing",1.976360181288328e-05,False,False
144k,vggss,-fJsZm3YRc0_000030,67,1,2462,QBMDnMRwQCc_000070,helicopter,3.425023896852508e-05,False,False
144k,vggss,-fJsZm3YRc0_000030,67,2,1703,HLn-Q2t8NH8_000000,playing washboard,3.482864121906459e-05,False,False
144k,vggss,-fJsZm3YRc0_000030,67,3,2022,KqsNyXIEIwg_000030,"motorboat, speedboat acceleration",3.580182965379208e-05,False,False
144k,vggss,-fJsZm3YRc0_000030,67,4,2744,Ti2XbGtfyNg_000225,playing guiro,3.6391887988429517e-05,False,False
144k,vggss,-fPdOa99Iwg_000030,68,1,5050,xvuvBU9es1Y_000516,people slurping,1.0696652680053376e-05,False,False
144k,vggss,-fPdOa99Iwg_000030,68,2,990,9h3a7fN0f-c_000240,people coughing,1.2810011867259163e-05,False,False
144k,vggss,-fPdOa99Iwg_000030,68,3,147,0OH28bnOdEE_000058,people gargling,1.597869959368836e-05,False,False
144k,vggss,-fPdOa99Iwg_000030,68,4,3363,a7-ewvYJgiQ_000121,electric grinder grinding,1.640715890971478e-05,False,False
144k,vggss,-fTfRh0_RQ4_000030,69,1,4579,q3Q0g4kRlmU_000002,bull bellowing,1.2975985555385705e-05,False,False
144k,vggss,-fTfRh0_RQ4_000030,69,2,3638,dQv6_xbhRss_000110,disc scratching,1.4038564586371649e-05,False,False
144k,vggss,-fTfRh0_RQ4_000030,69,3,4966,wPfv8ifzzyg_000030,lawn mowing,1.4312216080725193e-05,False,False
144k,vggss,-fTfRh0_RQ4_000030,69,4,1117,AqjB8DGt85U_000034,cat caterwauling,1.5718691429356113e-05,False,False
144k,vggss,-g-GjgEq8l4_000017,70,1,4403,nbS9NjA7Ywg_000078,squishing water,1.5995055946405046e-05,False,False
144k,vggss,-g-GjgEq8l4_000017,70,2,998,9oeGmqm6g8E_000080,"railroad car, train wagon",1.773381700331811e-05,False,False
144k,vggss,-g-GjgEq8l4_000017,70,3,1136,B-ABbng7Zo4_000508,barn swallow calling,1.9230739781050943e-05,False,False
144k,vggss,-g-GjgEq8l4_000017,70,4,3042,XIW8Ai-YMdA_000210,people burping,1.9727265680558048e-05,False,False
144k,vggss,-gCqnkIUmp0_000140,71,1,4128,jxC-0T5lXw4_000250,using sewing machines,9.44785188039532e-06,False,False
144k,vggss,-gCqnkIUmp0_000140,71,2,791,7LsJrF1AwZg_000030,toilet flushing,1.6205181964323856e-05,False,False
144k,vggss,-gCqnkIUmp0_000140,71,3,2159,MNnlykTxbB0_000030,"motorboat, speedboat acceleration",2.915313234552741e-05,False,False
144k,vggss,-gCqnkIUmp0_000140,71,4,2709,THhP1idrWXA_000030,people sniggering,3.108184318989515e-05,False,False
144k,vggss,-gSfPQqi6nI_000030,72,1,2157,MNEuyIAtj3U_000172,cow lowing,1.5209668163151946e-05,False,False
144k,vggss,-gSfPQqi6nI_000030,72,2,4260,ljQ1uYYhtxM_000027,telephone bell ringing,1.5495781553909183e-05,False,False
144k,vggss,-gSfPQqi6nI_000030,72,3,1604,GG6XkHATIyw_000090,playing bass guitar,1.71093488461338e-05,False,False
144k,vggss,-gSfPQqi6nI_000030,72,4,81,-lPXTBXa0tE_000030,tapping guitar,2.2609488951275125e-05,False,False
144k,vggss,-hYRFCQdbLg_000030,73,1,4840,tyjP12Yob3I_000044,cow lowing,9.604140359442681e-06,False,False
144k,vggss,-hYRFCQdbLg_000030,73,2,1663,Guwl5G6Wr4Y_000030,playing cello,2.6258845537086017e-05,False,False
144k,vggss,-hYRFCQdbLg_000030,73,3,4490,ooi_oagj_j8_000043,tap dancing,2.870914431696292e-05,False,False
144k,vggss,-hYRFCQdbLg_000030,73,4,3510,bppgcyxMKvQ_000620,child singing,2.9030868972768076e-05,False,False
144k,vggss,-hedbpc8T0E_000030,74,1,4555,pi2Vyqa-wgE_000087,dinosaurs bellowing,1.0268526239087805e-05,False,False
144k,vggss,-hedbpc8T0E_000030,74,2,1297,CfnFpH_Xe4Y_000013,"ice cream truck, ice cream van",1.3550104085879866e-05,False,False
144k,vggss,-hedbpc8T0E_000030,74,3,2734,Ta9R_TuzIUM_000153,driving snowmobile,1.5990361134754494e-05,False,False
144k,vggss,-hedbpc8T0E_000030,74,4,2803,UR-2P-NHz1w_000240,cattle mooing,1.6221247278735973e-05,False,True
144k,vggss,-hss7xpzIVc_000030,75,1,3489,bgl8r_eRI1I_000000,people belly laughing,1.6658686945447698e-05,False,False
144k,vggss,-hss7xpzIVc_000030,75,2,2639,SJ9TY-iqD9Q_000010,child singing,1.8522747268434614e-05,False,False
144k,vggss,-hss7xpzIVc_000030,75,3,1563,Fm5ZiCupuqc_000045,beat boxing,2.112388756358996e-05,False,False
144k,vggss,-hss7xpzIVc_000030,75,4,2133,MB23r3XMRNU_000023,dog baying,2.823139220708981e-05,False,False
144k,vggss,-iF4a6f5PJ8_000000,76,1,4196,ks0EpvbEO7Y_000083,people sniggering,1.452349988539936e-05,False,False
144k,vggss,-iF4a6f5PJ8_000000,76,2,2834,Upq4yFKwiTM_000024,woodpecker pecking tree,1.5955576600390486e-05,False,False
144k,vggss,-iF4a6f5PJ8_000000,76,3,974,9XHRHFTY0iU_000409,people cheering,1.704651913314592e-05,False,False
144k,vggss,-iF4a6f5PJ8_000000,76,4,4128,jxC-0T5lXw4_000250,using sewing machines,2.28998796956148e-05,False,False
144k,vggss,-iF4a6f5PJ8_000060,77,1,437,3NGZcpAZcl0_000030,"pigeon, dove cooing",1.282569701288594e-05,False,False
144k,vggss,-iF4a6f5PJ8_000060,77,2,977,9ZBaKqh-Bmk_000027,"alligators, crocodiles hissing",2.8869410016341135e-05,False,False
144k,vggss,-iF4a6f5PJ8_000060,77,3,45,-Q3MX7Tgx_E_000111,cat hissing,3.238459976273589e-05,False,False
144k,vggss,-iF4a6f5PJ8_000060,77,4,3290,_Oq8cy6T4KA_000091,tap dancing,3.6234127037459984e-05,False,False
144k,vggss,-jZENGDFArw_000080,78,1,500,448X3t13rlk_000325,driving snowmobile,1.3409591701929457e-05,False,True
144k,vggss,-jZENGDFArw_000080,78,2,109,00QQLLcny14_000083,"electric shaver, electric razor shaving",2.4283956008730456e-05,False,True
144k,vggss,-jZENGDFArw_000080,78,3,2061,LCFNAzdifzU_000003,people gargling,2.7355683414498344e-05,False,False
144k,vggss,-jZENGDFArw_000080,78,4,212,13W_9xdaOZE_000068,tap dancing,3.076116990996525e-05,False,False
144k,vggss,-kPDH9n0PG4_000310,79,1,1672,H0MTqgT8UkU_000110,ocean burbling,5.047038939665072e-06,False,True
144k,vggss,-kPDH9n0PG4_000310,79,2,310,24tWz7gmngI_000030,typing on computer keyboard,5.08090579387499e-06,False,False
144k,vggss,-kPDH9n0PG4_000310,79,3,1141,B22gKoTyOfM_000030,fire truck siren,5.538398454518756e-06,False,False
144k,vggss,-kPDH9n0PG4_000310,79,4,4770,sosmMya-v6k_000782,people cheering,5.67477900403901e-06,False,False
144k,vggss,-kZVoaYYU6o_000000,80,1,2363,Op6UazVNEQg_000003,telephone bell ringing,5.179207619221415e-06,False,False
144k,vggss,-kZVoaYYU6o_000000,80,2,2093,LeKSh68pvMQ_000030,horse clip-clop,5.326592599885771e-06,False,False
144k,vggss,-kZVoaYYU6o_000000,80,3,3600,d-m8eXCpeDg_000030,driving motorcycle,8.141410035023e-06,False,False
144k,vggss,-kZVoaYYU6o_000000,80,4,93,-t-htrAtNvM_000030,reversing beeps,8.691507900948636e-06,False,False
144k,vggss,-lPXTBXa0tE_000030,81,1,232,1F3_bvIT0ig_000000,car passing by,3.880659642163664e-05,False,False
144k,vggss,-lPXTBXa0tE_000030,81,2,2400,PNT3hW4qFpQ_000290,tapping guitar,4.6235727495513856e-05,True,False
144k,vggss,-lPXTBXa0tE_000030,81,3,3726,em7akjDUsWk_000030,playing acoustic guitar,4.749822983285412e-05,False,False
144k,vggss,-lPXTBXa0tE_000030,81,4,4994,x-mRAs2I2D8_000045,playing castanets,4.755612462759018e-05,False,False
144k,vggss,-mKtgDnG0oM_000030,82,1,259,1_0T2ZIjWnw_000031,"playing violin, fiddle",1.0461658348503988e-05,False,False
144k,vggss,-mKtgDnG0oM_000030,82,2,440,3O7CzEL0pXA_000496,people marching,1.6108460840769112e-05,False,False
144k,vggss,-mKtgDnG0oM_000030,82,3,4509,p6EUe5qs7aw_000668,playing congas,1.664322189753875e-05,False,False
144k,vggss,-mKtgDnG0oM_000030,82,4,4296,mCaniZpghFE_000310,playing harp,1.667850483499933e-05,False,False
144k,vggss,-nQ9a0P1TlY_000023,83,1,50,-W3WpZvJX2o_000027,bathroom ventilation fan running,6.61655212752521e-06,False,False
144k,vggss,-nQ9a0P1TlY_000023,83,2,91,-rb6uia1wSo_000190,playing clarinet,6.887530162202893e-06,False,False
144k,vggss,-nQ9a0P1TlY_000023,83,3,4124,jucJMIMABN8_000010,people babbling,7.1521226345794275e-06,False,False
144k,vggss,-nQ9a0P1TlY_000023,83,4,45,-Q3MX7Tgx_E_000111,cat hissing,7.515614925068803e-06,False,False
144k,vggss,-oGJwGEsIiA_000090,84,1,753,6vFwzk19b4A_000010,chimpanzee pant-hooting,2.813496394082904e-05,False,False
144k,vggss,-oGJwGEsIiA_000090,84,2,1878,J66wMnYRl7s_000306,"electric shaver, electric razor shaving",2.938101170002483e-05,False,True
144k,vggss,-oGJwGEsIiA_000090,84,3,3366,aALMH6QHOVg_000017,people giggling,2.9496995921363123e-05,False,False
144k,vggss,-oGJwGEsIiA_000090,84,4,92,-rqhMzJRYoc_000030,people hiccup,3.4861652238760144e-05,False,False
144k,vggss,-oOARU0JwWE_000153,85,1,3154,Ydz4uQX5_ow_000023,people booing,2.709742693696171e-05,False,False
144k,vggss,-oOARU0JwWE_000153,85,2,4926,vcZ3gN9ZRcA_000100,playing congas,3.004200516443234e-05,False,False
144k,vggss,-oOARU0JwWE_000153,85,3,4005,i-g4r-1mKcg_000214,popping popcorn,3.332280903123319e-05,False,False
144k,vggss,-oOARU0JwWE_000153,85,4,3268,_8HcEdMMbzQ_000130,people burping,3.387980177649297e-05,False,False
144k,vggss,-oSzD8P2BtU_000030,86,1,4314,mMqRFspSg10_000184,lip smacking,1.8614189684740268e-05,False,False
144k,vggss,-oSzD8P2BtU_000030,86,2,481,3qesirWAGt4_000020,dog barking,2.291376586072147e-05,False,False
144k,vggss,-oSzD8P2BtU_000030,86,3,1813,IMjpwQHZaWo_000033,bathroom ventilation fan running,2.3277643776964396e-05,False,True
144k,vggss,-oSzD8P2BtU_000030,86,4,4428,nqnviB5WXSM_000030,dog whimpering,2.3701541067566723e-05,False,True
144k,vggss,-ocADGlyaHc_000030,87,1,4206,kxTwZeZxuvo_000099,"fly, housefly buzzing",6.849308556411415e-05,False,False
144k,vggss,-ocADGlyaHc_000030,87,2,3973,hZ4oCZEjcWE_000129,playing tympani,7.784785702824593e-05,False,False
144k,vggss,-ocADGlyaHc_000030,87,3,567,4tHvsHkl8L0_000027,snake hissing,7.986582204466686e-05,False,False
144k,vggss,-ocADGlyaHc_000030,87,4,1924,Jgg8HRAvNQM_000022,playing cornet,8.063351560849696e-05,False,False
144k,vggss,-r2-9oyIzkQ_000030,88,1,2532,QyvAU6kcHBw_000083,cow lowing,9.968392078008037e-06,False,False
144k,vggss,-r2-9oyIzkQ_000030,88,2,4293,mC0O0048pPw_000029,magpie calling,1.0944992936856579e-05,False,True
144k,vggss,-r2-9oyIzkQ_000030,88,3,116,052VMqTM4Xs_000000,"donkey, ass braying",1.1426703167671803e-05,False,False
144k,vggss,-r2-9oyIzkQ_000030,88,4,4334,mcBEkWVDcmc_000107,bull bellowing,1.223416347784223e-05,False,False
144k,vggss,-r3nM90RCNs_000161,89,1,4815,teoER4j9H14_000290,car engine starting,2.323880289623048e-05,False,False
144k,vggss,-r3nM90RCNs_000161,89,2,1654,GpCE19eTlaM_000079,sheep bleating,2.7127207431476563e-05,False,False
144k,vggss,-r3nM90RCNs_000161,89,3,1070,AMxnCzC33lo_000070,turkey gobbling,3.0280527425929904e-05,False,True
144k,vggss,-r3nM90RCNs_000161,89,4,1278,CTDxHMKWxI8_000265,playing drum kit,3.065266355406493e-05,False,False
144k,vggss,-rTTPoBJNI4_000123,90,1,3083,XuaJVdMCCoU_000030,dog barking,1.552459434606135e-05,False,False
144k,vggss,-rTTPoBJNI4_000123,90,2,1456,E8SPrMj1cto_000030,baby crying,3.146971357637085e-05,False,False
144k,vggss,-rTTPoBJNI4_000123,90,3,3466,bJGv9bWBwYI_000001,coyote howling,3.3648575481493026e-05,False,False
144k,vggss,-rTTPoBJNI4_000123,90,4,5094,yrscqyUOIlI_000000,"ice cream truck, ice cream van",3.629388811532408e-05,False,True
144k,vggss,-rb6uia1wSo_000190,91,1,2288,NuqLe9Svlio_000443,playing erhu,1.0081360414915252e-05,False,False
144k,vggss,-rb6uia1wSo_000190,91,2,3170,Ysqh1uzqGrc_000000,child singing,2.457554728607647e-05,False,False
144k,vggss,-rb6uia1wSo_000190,91,3,2059,LC4vDpnkDtM_000100,bull bellowing,2.515175765438471e-05,False,False
144k,vggss,-rb6uia1wSo_000190,91,4,4475,oaKEAU7SoCE_000030,playing harmonica,2.5191266104229726e-05,False,False
144k,vggss,-rqhMzJRYoc_000030,92,1,4530,pRm4t8VZxKw_000208,cuckoo bird calling,1.1695384273480158e-05,False,True
144k,vggss,-rqhMzJRYoc_000030,92,2,4874,uSRcSa1-d5o_000098,parrot talking,2.0645196855184622e-05,False,False
144k,vggss,-rqhMzJRYoc_000030,92,3,4295,mCY1Z1cmc-s_000359,people eating noodle,2.0743847926496528e-05,False,False
144k,vggss,-rqhMzJRYoc_000030,92,4,2331,OODgp3YrENY_000028,playing congas,2.411810237390455e-05,False,False
144k,vggss,-t-htrAtNvM_000030,93,1,1125,Atrj65qRrBo_000200,"railroad car, train wagon",1.3751363439951092e-05,False,False
144k,vggss,-t-htrAtNvM_000030,93,2,5067,yGeSIM_8BHY_000037,car engine starting,1.440248524886556e-05,False,False
144k,vggss,-t-htrAtNvM_000030,93,3,3788,fSEpr4pZviU_000108,airplane flyby,2.449709427310154e-05,False,True
144k,vggss,-t-htrAtNvM_000030,93,4,2913,VkcsBNzy1UA_000091,yodelling,2.774426684482023e-05,False,False
144k,vggss,-u-40BIU1HE_000003,94,1,363,2ZNKLUHeJtg_000030,playing cello,2.4816987206577323e-05,False,False
144k,vggss,-u-40BIU1HE_000003,94,2,1904,JP637fg_ZC0_000030,playing theremin,2.590011354186572e-05,False,True
144k,vggss,-u-40BIU1HE_000003,94,3,169,0apGJGFHQO4_000067,"playing violin, fiddle",3.1813866371521726e-05,False,False
144k,vggss,-u-40BIU1HE_000003,94,4,1277,CT7CrLxIuQI_000030,people belly laughing,3.5098433727398515e-05,False,False
144k,vggss,-uD3ZbhFTnk_000077,95,1,5068,yIXMPZL2eSQ_000042,cat purring,3.0437881832767744e-06,False,False
144k,vggss,-uD3ZbhFTnk_000077,95,2,5085,yfcMvoqT0iM_000073,air conditioning noise,3.704638402268756e-06,False,False
144k,vggss,-uD3ZbhFTnk_000077,95,3,851,84uy3xSw9H0_000030,cat caterwauling,4.883933343080571e-06,False,False
144k,vggss,-uD3ZbhFTnk_000077,95,4,4196,ks0EpvbEO7Y_000083,people sniggering,5.009864253224805e-06,False,False
144k,vggss,-vAtBe4LMCQ_000063,96,1,1361,DGS6j6k14ak_000105,popping popcorn,8.995655662147328e-06,False,False
144k,vggss,-vAtBe4LMCQ_000063,96,2,4643,qnRL01qPRA4_000100,people hiccup,1.2349470125627704e-05,False,False
144k,vggss,-vAtBe4LMCQ_000063,96,3,2372,P-NCCepeHdI_000125,"electric shaver, electric razor shaving",1.667909418756608e-05,False,False
144k,vggss,-vAtBe4LMCQ_000063,96,4,2665,SdeVFx40BKQ_000090,playing electric guitar,2.8700078473775648e-05,False,False
144k,vggss,-wi8kPVJLcw_000205,97,1,3481,bXZduPL_O60_001056,blowtorch igniting,1.187616817333037e-05,False,True
144k,vggss,-wi8kPVJLcw_000205,97,2,399,2xBIHi3oqy4_000030,"female speech, woman speaking",2.096530079143122e-05,False,False
144k,vggss,-wi8kPVJLcw_000205,97,3,4128,jxC-0T5lXw4_000250,using sewing machines,2.2802194507676177e-05,False,True
144k,vggss,-wi8kPVJLcw_000205,97,4,4061,iyroRIRrXUw_000090,typing on computer keyboard,2.350996874156408e-05,False,False
144k,vggss,-wnDAPcoPsk_000030,98,1,4534,pUn8YqN2meU_000009,playing cornet,9.068576764548197e-05,False,False
144k,vggss,-wnDAPcoPsk_000030,98,2,2476,QK-mjNg8cPo_000050,playing banjo,0.000265821028733626,False,False
144k,vggss,-wnDAPcoPsk_000030,98,3,4779,t0E2aNbebu0_000010,child singing,0.00026743774651549757,False,False
144k,vggss,-wnDAPcoPsk_000030,98,4,746,6r-V0mrdTnQ_000119,playing djembe,0.0002837938372977078,False,False
144k,vggss,-xQbyezhw_k_000040,99,1,3288,_NW6RuwbP1Q_000020,people giggling,9.49068180489121e-06,False,False
144k,vggss,-xQbyezhw_k_000040,99,2,2318,ODoQDztFbaQ_000251,"male speech, man speaking",1.7451528037781827e-05,False,False
144k,vggss,-xQbyezhw_k_000040,99,3,1021,A4P0IgZQf90_000136,people slurping,1.876913484011311e-05,False,False
144k,vggss,-xQbyezhw_k_000040,99,4,51,-Wd5YV97ftU_000320,skidding,1.922609044413548e-05,False,False
144k,vggss,-yicwYUKKuo_000304,100,1,4220,l6RTgFxEWFY_000181,"race car, auto racing",1.1411283594497945e-05,False,False
144k,vggss,-yicwYUKKuo_000304,100,2,4563,pnsntPDPfxg_000064,penguins braying,1.7989284970099106e-05,False,False
144k,vggss,-yicwYUKKuo_000304,100,3,640,5gJ_PWgJWIw_000420,machine gun shooting,2.212014442193322e-05,False,False
144k,vggss,-yicwYUKKuo_000304,100,4,2535,Qzld9zDqrHI_000079,forging swords,2.2373667889041826e-05,False,True
144k,vggss,-z3AAq0FK-0_000001,101,1,4263,ljjWDXhYU9A_000018,"electric shaver, electric razor shaving",1.4847785678284708e-05,False,False
